Title,Autor,Year
From programming to computational perspectives in higher educations for humanities students,"Møller, Anders Kalsgaard and Kaup, Camilla Finsterbach and Brooks, Eva and Gnaur, Dorina and Schürer, Maja Højslet and Lyngbye, Marie Charlotte",2022
Youth as philosophers of technology,Sepehr Vakil and Maxine McKinney de Royston,2022
Empowerment through computational thinking: A literature survey,"Musaeus, Line Have and Mechelen, Maarten Van and Caspersen, Michael E. and Iversen, Ole Sejer",2022
Learning Natural Selection through Computational Models in a High School A.P. Biology Classroom,"Davey, Bradley and Peel, Amanda and Horn, Michael and Wilensky, Uri",2022
Developing Computational Thinking via Knowledge Building,"Huang, Hsien-Sung and Chang, Yu-Hui and Hong, Huang-Yao",2022
CS Pathways: A Culturally Responsive Computer Science Curriculum for Middle School,"Jain, Garima and Martin, Fred and Feliciano, Bernardo and Hsu, Hsien-Yuan and Fauvel-Campbell, Barbara and Bausch, Gillian and Ni, Lijun and Thomas-Cappello, Elizabeth",2022
A Design and Development of Internet of Things (IoT) System and Learning Activity to Promote Computational Thinking,"Sonsilphong, Suphachoke and Sonsilphong, Amornthep and Hormdee, Daranee and Sae-Joo, Phongthanat",2022
Activities to develop computational thinking contextualized with COVID-19 pandemic: A case study,"Santos, Icleia and Grebogy, Elaine Cristina and Castilho, Marcos Alexandre",2022
Teachers implementing new primary school digital technology areas: What are we teaching now?,"Rhodes, Kate and Calder, Nigel",2022
Interdisciplinary Computing Education: An Introductory Programming and Data Science Course for Postdoctoral Researchers in the Biosciences,"Barman, Arko and Beckman, Leslie S. and Chebaro, Yasmin",2022
Efficacy of a 'Misconceiving' Robot to Improve Computational Thinking in a Collaborative Problem Solving Activity: A Pilot Study,"Norman, Utku and Chin, Alexandra and Bruno, Barbara and Dillenbourg, Pierre",2022
Peer tutoring of computer programming increases exploratory behavior in children,Diego P. {de la Hera} and María B. Zanoni and Mariano Sigman and Cecilia I. Calero,2022
Robots in Science: How middle school science teachers design integrated robotics units for their science classes,"Bernstein, Debra and Cassidy, Michael and Mutch-Jones, Karen and Cross, Jennifer L.",2022
Computational Thinking in Greek Educational System for K-12: towards the future teaching approach,"Dimos, Ioannis and Velaora, Chrysoula and Kakarountas, Athanasios",2022
Developing the Systems Thinking and Computational Thinking Identification Tool,"Bowers, Jonathan and Shin, Namsoo and Brennan, Linsey and Eidin, Emil and Stephens, Lynn and Roderick, Steve",2022
Spreadsheets: A Technological Nexus between Big Ideas in Mathematics and Computational Thinking in Mathematics Classrooms,"Ho, Weng Kin and Ghosh, Jonaki and Looi, Chee Kit and Kaur, Berinderjeet",2022
Computational Thinking into K-12 Classrooms: Experiences and Challenges from Professional Learning Experiences,"Liu, Zhichun and Gearty, Zarina and Richard, Eleanor and Orrill, Chandra and Kayumova, Shakhnoza and Balasubramanian, Ramprasad",2022
Developing Computational Thinking in Portuguese Mathematics Curricula with Collatz Conjecture,"Trocado, Alexandre and Dos Santos, Jose Manuel and Lavicza, Zsolt",2022
A Study of Micro:bit Teaching Design Based on the Development of Computational Thinking of Secondary School Students,"Liu, Junjie and Xia, Xiaojun and Bai, Yi and Liu, Pingyao",2022
Proceedings - JICV 2022: 12th International Conference on Virtual Campus,Sin Valor,2022
Pictoch: A Block-based Programming Learning Environment through Pictogram Content Creation,K. Ito,2022
Learning to make and use computer simulations in science education,"Aalbergsjø, Siv Gundrosen",2022
Introducing the Fundamentals of Artificial Intelligence to K-12 Classrooms According to Educational Neuroscience Principles,"Drivas, Thanassis and Doukakis, Spyridon",2022
Virtual Laboratory-Based Student Worksheets Development for Computational Thinking Practices,"Rakhmawati, Lusia and Agung, Achmad Imam and Rohman, Miftahur",2022
Computational thinking in mathematical modelling: An investigative study,"Ang, Keng-Cheng and Tan, Liang-Soon",2022
"Development of computational thinking tasks based on Riau Malay culture: a study of fifth-grade public school students in Pekanbaru, Indonesia","Putra, Zetra Hainul and Ramiati and Zufriady and Hidayat, Riyan and Jismulatif and Hermita, Neni and Sulistiyo, Urip",2022
Home science interactions and their relation to children’s science core knowledge in preschool,Lauren Westerberg and Sara A. Schmitt and Sarah H. Eason and David J. Purpura,2022
Computational Thinking Integration into Archival Educators’ Networked Instruction,S. A. Buchanan; K. F. Gracy; J. Kitchens; R. Marciano,2022
Understanding the Problem Structure Using Modified Problem-Posing in Mathematics Classrooms,"Fukui, Masanori and Sasaki, Yuji",2022
"Computation for Architecture, hybrid visual and textual language: Research developments and considerations about the implementation of structural imperative and object-oriented paradigms",Goncalo Castro Henriques and Pedro Maciel Xavier and Victor de Luca Silva and Luca Rédua Bispo and João Victor Fraga,2022
Heart and lungs,Sin Valor,2022
Protobot: An Educational Game for Algorithmic Thinking,"Lertlapnon, Thanachote and Lueangrungudom, Naruebes and Vittayakorn, Sirion",2022
A Framework for teaching programming in High School through Educational Robotics,"Souza, Isabelle M. L. and Andrade, Wilkerson L. and Sampaio, Livia M. R.",2022
SIIE 2022 - 24th International Symposium on Computers in Education,Sin Valor,2022
Signs of learning in middle school computing education,"Kjallander, Susanne and Akerfeldt, Anna and Mannila, Linda and Heintz, Fredrik",2022
Methods of Tracks for Training Juniors in Olympiad Informatics: The ISIJ Experience,"Tsvetkova, Marina S. and Kiryukhin, Vladimir M. and Borisov, Nikolai A. and Kinder, Mikhail I.",2022
Accessible Computational Thinking in Elementary Science,"Bernier, Jeremy and Figueroa, Francheska and Ha, Jesse and Mak, Janice and Su, Man and Yan, Lin and Nelson, Brian and Cabrera, Lautaro and Kramarczuk, Kristina and Xin, Yue and Ketelhut, Diane Jass and Shockley, Ebony Terrell",2022
Measuring Cognitive Loads while Learning Computational Statistics,R. Quintero-Manes; C. Vieira; N. Hernandez-Vargas,2022
A Framework to Assess Melodic Effectiveness in Training Computational Thinking to Visually Impaired People,"Costa, Rui and Neto, Alvaro Costa and Araujo, Cristiana and Henriques, Pedro Rangel",2022
Following the Line from Blocks Programming to Robotics,"Fortis, Alexandra-Emilia and Fortis, Teodor-Florin",2022
Educational Robotics as a Strategy to Develop Computational Thinking in Basic General Education,L. Quezada; M. Maldonado,2022
Scaffolded programming projects to promote computational thinking,"Koleszar, Victor and Urruticoechea, Alar and Oliveri, Andrés and Schunk, María Del Rosario and Oyhenard, Graciela",2022
How the Pre-service Teachers Associate Computational Thinking with Programming? A Case Study of an Introductory Programming Course in Teacher Education,"Iwata, Megumi and Laru, Jari and Mäkitalo, Kati",2022
Teen-sexting on Social Network 'Instagram' and it's Computational Thinking Consequences,"Saloun, Petr and Kolarova, Michaela and Andresic, David and Malcik, Martin and Klement, Milan",2022
Computational Thinking Integration into Science Classrooms: Example of Digestive System,"Arık, Merve and Topçu, Mustafa Sami",2022
"Awareness, proficiency and challenges in the use of emerging technologies by ESL university lecturers in the post COVID-19 ERA","Ngozi Ugonma Emelogu, Chidinma Kalu Nwafor, G. U. Chigbu, Ngozi Georgina Okoyeukwu and Kingsley Onyebuchi Eze",2022
DEIFDC framework: Evaluation of digital education deployment in India in the midst of the Covid-19 pandemic,Ana Victoria {Delgado Martín} and José María {Larrú Ramos},2022
Double-Assimilation of Prosperity and Destruction Oriented Improved Imperialist Competitive Algorithm with Computational Thinking,B. Li; Z. Tang,2022
Knowledge-Based Recommender System in a Gamified Environment for Computational Thinking Development,"Villalba-Condori, Klinge and Vera-Sancho, Julio and Vera-Vasquez, Cesar and Mamani-Calcina, Jorge and Cardona-Reyes, Hector",2022
An Ensemble of U-Net Models for Kidney Tumor Segmentation With CT Images,J. Causey; J. Stubblefield; J. Qualls; J. Fowler; L. Cai; K. Walker; Y. Guan; X. Huang,2022
Creating an Appropriate Computer Science and Computational Thinking Graduate Curriculum for K-12 Teachers: Context and Initial Results,"Herbert-Berger, Katherine G. and Hagiwara, Sumi and Rogacki, Elizabeth M. and Marlowe, Thomas J.",2022
"CT for equity: situating computational thinking, computer science, and social justice in a math and science teacher education program","Perez, Leticia and Clark, Heather F. and Hadad, Roxana and Nava, Imelda and Giannotti, Maureen",2022
"Designing, Deploying and Evaluating an Undergraduate Course on the “Didactics of Informatics”","Xinogalos, Stelios",2022
Activities to develop computational thinking contextualized with COVID-19 pandemic: a case study,I. Santos; E. C. Grebogy; M. A. Castilho,2022
The Role of Basic Psychological Needs Satisfaction in Primary Student's Computational Thinking Development,"Yin, Stella Xin",2022
A Review of Reviews on Computational Thinking Assessment in Higher Education,"Zhang, Xiaoling and Specht, Marcus",2022
"Computational Thinking, a Discipline to Enhance Digital Skills Such as Programming; [Pensamiento computacional, una disciplina para mejorar habilidades digitales como la programación]","Caballero-Gonzalez, Yen",2022
A Cultural-Historical Perspective on How Double Stimulation Triggers Expansive Learning,"Kaup, Camilla and Brooks, Eva",2022
The role of mental rotation in TetrisTM gameplay: An ACT-R computational cognitive model,Manuel Gentile and Antonio Lieto,2022
"A MOOC on Computational Thinking for All: Pedagogical Principles, Challenges, and Their Application","Ragonis, Noa and Hazzan, Orit",2022
Scratch Project Analysis: Relationship between Gender and Computational Thinking Skill,"Niousha, Rose and Saito, Daisuke and Washizaki, Hironori and Fukazawa, Yoshiaki",2022
The TACTIDE EU STEM project: TeAching Computational Thinking with Digital dEvices,"Jansen, Marc and Fanchamps, Nardie and Milrad, Marcelo and Specht, Marcus and Hamidi, Ali",2022
Exploring age and gender differences of computational thinkers in primary school: A developmental perspective,"Jiang, Shan and Wong, Gary K. W.",2022
Computational Thinking in Flanders’ Compulsory Education,"Gesquiere, Natacha and Wyffels, Francis",2022
A Data-Driven Approach to Reparative Description at the University of Chicago,"Gosselar, Ashley",2022
The Competent Computational Thinking Test: Development and Validation of an Unplugged Computational Thinking Test for Upper Primary School,Laila El-Hamamsy and María Zapata-Cáceres and Estefanía Martín Barroso and Francesco Mondada and Jessica Dehler Zufferey and Barbara Bruno,2022
Scaffolding Computational-Thinking Moves for Collective Knowledge Advancement in Multidisciplinary Collaboration,"Feng, Xueqi and Chan, Carol K.K. and Zhao, Jianhua and Liu, Kun",2022
Other worlds are possible: Advanced computational and design thinking in South Auckland,"Sosa, Ricardo",2022
Using Deep Packet Inspection Data to Examine Subscribers on the Network,Mike Nkongolo and Jacobus Phillipus {van Deventer} and Sydney Mambwe Kasongo,2022
Fundamentals of Computer Science,"Puster, Eric",2022
Prescriptive Analytics Techniques: Theory and Applications in Finance,"Artzi, Isac",2022
Computational Thinking Integration into Archival Educators' Networked Instruction,"Buchanan, Sarah A. and Gracy, Karen F. and Kitchens, Joshua and Marciano, Richard",2022
Log-Based Multidimensional Measurement of CT Acquisition,"Israel-Fishelson, Rotem and Hershkovitz, Arnon",2022
Digital Competence & Computational Thinking for Preschool Pre-service Teachers: From Lab to Practice,"Hamidi, Ali and Zerega, Rafael and Tavajoh, Sepideh and Milrad, Marcelo and Masiello, Italo",2022
Technological project in the development of computational thinking and problem-solving,R. Paucar-Curasma; K. O. Villalba-Condori; N. J. Jara; R. Q. Llamoca; R. F. U. Tovar; K. F. C. Malpartida,2022
Research on the Improvement of Teachers' Computational Thinking Teaching Ability Based on STEM86 Platform,"Wang, Juan and Bai, Xinye and Xiang, Qianchen and An, Langsha and Cai, Minghan and He, Chunlin",2022
A practical research on the training of middle school students' computational thinking based on problem solving in systematic information process view,"Zhao, Miaomiao and Hu, Weixing",2022
"LEARNING AND TEACHING COMPUTATIONAL THINKING: A CROSS-DISCIPLINARY, COLLABORATIVE, USER-CENTERED DESIGN MODEL","Moallem, Mahnaz and Loksa, Dastyni C. and Vandiver, Marcia and Li, Qing and Cai, Qijie and Billman, Rachel and Christenson, Lea Ann and Kara, Melike and Engbert, Christine",2022
Mapping students' temporal pathways in a computational thinking escape room,"Vartiainen, Henriikka and López-Pernas, Sonsoles and Saqr, Mohammed and Kahila, Juho and Parkki, Tuomo and Tedre, Matti and Valtonen, Teemu",2022
Perspectives on the Finnish Early Years STEAM Education: Reflecting on the Avant-Garde,"Hilppo, Jaakko and Vartiainen, Jenni and Silander, Pasi",2022
Integrating CT into Biology: Using Decision Tree Models to Classify Cell Types,"Nijenhuis-Voogt, Jacqueline and Yeni, Sabiha and Barendsen, Erik",2022
Computational Thinking in Greek Educational System for K-12: towards the future teaching approach,I. Dimos; C. Velaora; A. Kakarountas,2022
Mathematics in STEM education,"Ding, Meixia and Cai, Jinfa",2022
Evaluating Student Computational Thinking Skills in Physics Experimental Class,"Zakwandi, Rizki and Istiyono, Edi",2022
