Title,Autor,Year
Towards strengthening links between learning analytics and assessment: Challenges and potentials of a promising new bond,Dragan Gašević and Samuel Greiff and David Williamson Shaffer,2022
Learning maths with a tangible user interface: Lessons learned through participatory design with children with visual impairments and their educators,Ana Cristina Pires and Ewelina Bakala and Fernando González-Perilli and Gustavo Sansone and Bruno Fleischer and Sebastián Marichal and Tiago Guerreiro,2022
An Enhanced TSA-MLP Model for Identifying Credit Default Problems,Jianhua Jiang and Xianqiu Meng and Yang Liu and Huan Wang,2022
Promoting persistence: Can computer science career and technical education courses support educational advancement for students with learning disabilities?,Jay S Plasman and Michael Gottfried and Jennifer Freeman and Shaun Dougherty,2022
Unplugged or plugged-in programming learning: A comparative experimental study,Kevin Sigayret and André Tricot and Nathalie Blanc,2022
Novel hybrid classification model for multi-class imbalanced lithology dataset,Eman Ibrahim Alyasin and Oguz Ata and Hayder Mohammedqasim,2022
Preparing inservice science teachers to bring unplugged computational thinking to their students,Vance Kite and Soonhye Park,2022
Validating a computational thinking concepts test for primary education using item response theory: An analysis of students’ responses,Siu-Cheung Kong and Ming Lai,2022
In search of experimental evidence on Scratch programming and students’ achievements in the first-year college computing class? Consider these datasets,Oladele O. Campbell and Harrison I. Atagana,2022
Exploring Design Principles in Computational Thinking Instruction for Multilingual Learners,Rose K. Pozos and Samuel Severance and Jill Denner and Kip Tellez,2022
Impact of programming on primary mathematics learning,Manon Laurent and Rosamaria Crisci and Pascal Bressoux and Hamid Chaachoua and Cécile Nurra and Erica {de Vries} and Pierre Tchounikine,2022
The role of robotic toys in shaping play and joint engagement in autistic children: Implications for future design,Margaret H. Laurie and Andrew Manches and Sue Fletcher-Watson,2022
‘Maybe it’s the environment you grow up in?’ Australian primary school students’ reflections on their school-based digital literacy,"Tiffani Apps, Shirley Agostinho and Sue Bennett",2022
Effects of educational robotics on the creativity and problem-solving skills of K-12 students: a meta-analysis,Yanjun Zhang and Yijin Zhu,2022
The CT-cube: A framework for the design and the assessment of computational thinking activities,Alberto Piatti and Giorgia Adorni and Laila El-Hamamsy and Lucio Negrini and Dorit Assaf and Luca Gambardella and Francesco Mondada,2022
Rethinking the entwinement between artificial intelligence and human learning: What capabilities do learners need for a world with AI?,Lina Markauskaite and Rebecca Marrone and Oleksandra Poquet and Simon Knight and Roberto Martinez-Maldonado and Sarah Howard and Jo Tondeur and Maarten {De Laat} and Simon {Buckingham Shum} and Dragan Gašević and George Siemens,2022
Academic self-efficacy and future work skills in unaccompanied foreign minors: structural equation analysis according to residence time,"Eva María Olmedo-Moreno, Jorge Expósito López, José Javier Romero-Díaz de la Guardia, María del Carmen Olmos-Gómez, Micaela Sánchez-Martín and Ramón Chacón-Cuberos",2022
The Use of Cognitive Diagnostic Modeling in the Assessment of Computational Thinking,Tingxuan Li and Anne Traynor,2022
Ten years of augmented reality in education: A meta-analysis of (quasi-) experimental studies to investigate the impact,Hsin-Yi Chang and Theerapong Binali and Jyh-Chong Liang and Guo-Li Chiou and Kun-Hung Cheng and Silvia Wen-Yu Lee and Chin-Chung Tsai,2022
Ethics and governance challenges related to genomic data sharing in southern Africa: the case of SARS-CoV-2,Keymanthri Moodley and Nezerith Cengiz and Aneeka Domingo and Gonasagrie Nair and Adetayo Emmanuel Obasa and Richard John Lessells and Tulio {de Oliveira},2022
The Competent Computational Thinking Test: Development and Validation of an Unplugged Computational Thinking Test for Upper Primary School,Laila El-Hamamsy and María Zapata-Cáceres and Estefanía Martín Barroso and Francesco Mondada and Jessica Dehler Zufferey and Barbara Bruno,2022
The Role of Adaptive Scaffolding System in Supporting Middle School Problem-Based Learning Activities,Zilong Pan and Min Liu,2022
Chapter Two - Embracing the laws of physics: Three reversible models of computation,Jacques Carette and Roshan P. James and Amr Sabry,2022
Investigating the impact of research-based professional development on teacher learning and classroom practice: Findings from computer science education,Chrystalla Mouza and Diane Codding and Lori Pollock,2022
"Digital Games for Creativity Assessment: Strengths, Weaknesses and Opportunities","Janet Rafner, Michael Mose Biskjær, Blanka Zana, Steven Langsford, Carsten Bergenholtz, Seyedahmad Rahimi, Andrea Carugati, Lior Noy and Jacob Sherson",2022
Relations of computational thinking to reasoning ability and creative thinking in young children: Mediating role of arithmetic fluency,Weiqi Xu and Fengji Geng and Lin Wang,2022
Resource Rendezvous: Our Great National Parks,Holly Amerman,2022
Tool-mediated HCI modelling instruction: evidence from three studies,"Christos Katsanos, Michalis Xenos, Nikolaos Tselios and Nikos Karousos",2022
"Extending Design Thinking, Content Strategy, and Artificial Intelligence into Technical Communication and User Experience Design Programs: Further Pedagogical Implications",Jason Tham and Tharon Howard and Gustav Verhulsdonck,2022
Children’s facial expressions during collaborative coding: Objective versus subjective performances,Kshitij Sharma and Sofia Papavlasopoulou and Michail Giannakos,2022
The effects of scaffolded programming scripts on pre-service teachers’ computational thinking: Developing algorithmic thinking through programming robots,Charoula Angeli,2022
Emergent Bilingual Middle Schoolers’ Syncretic Reasoning in Statistical Modeling,Sarah C. Radke and Sara E. Vogel and Jasmine Y. Ma and Christopher Hoadley and Laura Ascenzi-Moreno,2022
Inclusive Making: designing tools and experiences to promote accessibility and redefine making,Marcelo Worsley and David Bar-El,2022
Developing social-emotional skills through imaginative teaching methods in elementary education,"Xanthippi Tsortanidou, Thanasis Daradoumis and Elena Barberá",2022
Computer science education and K-12 students’ computational thinking: A systematic review,Sang Joon Lee and Gregory M. Francom and Jeremiah Nuatomue,2022
"New ways of interacting with data, context, and chance in statistical modeling processes","Jennifer Noll, Susanne Schnell, Rob Gould and Katie Makar",2022
Exploring the effect of remixing stories and games on the development of students' computational thinking,Ioannis Vourletsis and Panagiotis Politis,2022
FaNDS: Fake News Detection System using energy flow,Jiawei Xu and Vladimir Zadorozhny and Danchen Zhang and John Grant,2022
"Computation for Architecture, hybrid visual and textual language: Research developments and considerations about the implementation of structural imperative and object-oriented paradigms",Goncalo Castro Henriques and Pedro Maciel Xavier and Victor de Luca Silva and Luca Rédua Bispo and João Victor Fraga,2022
"Teaching with technology: A large-scale, international, and multilevel study of the roles of teacher and school characteristics",Evi Konstantinidou and Ronny Scherer,2022
Computational thinking for teachers: Development of a localised E-learning system,Ling-Ling Ung and Jane Labadin and Fitri Suraya Mohamad,2022
Impact of a Scratch programming intervention on student engagement in a Nigerian polytechnic first-year class: verdict from the observers,Oladele O. Campbell and Harrison I. Atagana,2022
Using digital story writing as a pedagogy to develop AI literacy among primary students,Davy Tsz Kit Ng and Wanying Luo and Helen Man Yi Chan and Samuel Kai Wah Chu,2022
Supporting Pupils’ scientific and engineering practices in everyday life contexts at the primary school level during a project-based learning unit in Finland,"Liisa Lavonen, Anni Loukomies, Jenni Vartiainen and Päivi Palojoki",2022
Implementation of PCM in a Singapore school: Impact on students’ learning outcomes,"Yian Hoon Lim, Joon Kiat Lee, Weiliang Ng and Tang Wee Teo",2022
Editorial,Brian Dorn and Jan Vahrenhold,2022
How Code Takes Shape: Studying a Student’s Program Evolution,Brian Danielak,2022
Effect of Unplugged Programming Teaching Aids on Children’s Computational Thinking and Classroom Interaction: with Respect to Piaget’s Four Stages Theory,Zehui Zhan and Wenchang He and Xitian Yi and Shuyao Ma,2022
Editors’ column – ,"Ann D. Thompson, Denise A. Schmidt-Crawford and Denise L. Lindstrom",2022
Teaching with robotics: creating and implementing integrated units in middle school subjects,"Debra Bernstein, Karen Mutch-Jones, Michael Cassidy and Emily Hamner",2022
Analysis of Computational Thinking in Children’s Literature for K-6 Students: Literature as a Non-Programming Unplugged Resource,Evan David Ballard and Rachelle Haroldson,2022
"Toward Transdisciplinarity: Constructing Meaning Where Disciplines Intersect, Combine, and Shift",Nenad Radakovic and W. Ian O’Byrne and Melissa Negreiros and Tracey Hunter-Doniger and Emily Pears and Cymone Littlejohn,2022
Computer laboratory resources and learning of word processing among business and home economics education undergraduates,Edet E. Okon and Ann E. Dijeh,2022
ICT competency and practicum of preservice teachers as digital natives: a mixed-method study,Pengjin Wang and James Ko,2022
Studying interrelations of computational thinking and creativity: A scoping review (2011–2020),Rotem Israel-Fishelson and Arnon Hershkovitz,2022
Free and open source urbanism: Software for urban planning practice,Winston Yap and Patrick Janssen and Filip Biljecki,2022
Technology-enhanced support for children with Down Syndrome: A systematic literature review,Numera M.I. Shahid and Effie Lai-Chong Law and Nervo Verdezoto,2022
The role of feedback and guidance as intervention methods to foster computational thinking in educational robotics learning activities for primary school,Morgane Chevalier and Christian Giang and Laila El-Hamamsy and Evgeniia Bonnet and Vaios Papaspyros and Jean-Philippe Pellet and Catherine Audrin and Margarida Romero and Bernard Baumberger and Francesco Mondada,2022
Digital Adaptability: A New Measure for Digital Inequality Research,Cassidy Puckett,2022
Making Waves in the Classroom – Engaging students in STEM through hands-on coastal oceanography and engineering,Jack A. Puleo and Haritha Malladi,2022
Touching the Solar System: A Project-Based Learning Astronomy Program for Students with Visual Impairments,"Stephen Kortenkamp, Jinseok Park, Tasnim Alshuli, Garrison Tsinajinie, Sanlyn Buxner, Irene Topor and Sunggye Hong",2022
Integrated STEM as Problem-Solving Practices,"Thomas Roberts, Cathrine Maiorca, Christa Jackson and Margaret Mohr-Schroeder",2022
A Cross-Sectional Study Investigating Primary School Children’s Coding Practices and Computational Thinking Using ScratchJr,Eleni A. Kyza and Yiannis Georgiou and Andria Agesilaou and Markos Souropetsis,2022
What you find depends on how you see: examining asset and deficit perspectives of preservice science teachers’ knowledge and learning,"Ron Gray, Scott McDonald and David Stroupe",2022
A Revaluation of Computational Thinking in K–12 Education: Moving Toward Computational Literacies,Yasmin B. Kafai and Chris Proctor,2022
"SARS-CoV-2 Omicron triggers cross-reactive neutralization and Fc effector functions in previously vaccinated, but not unvaccinated, individuals",Simone I. Richardson and Vimbai Sharon Madzorera and Holly Spencer and Nelia P. Manamela and Mieke A. {van der Mescht} and Bronwen E. Lambson and Brent Oosthuysen and Frances Ayres and Zanele Makhado and Thandeka Moyo-Gwete and Nonkululeko Mzindle and Thopisang Motlou and Amy Strydom and Adriano Mendes and Houriiyah Tegally and Zelda {de Beer} and Talita {Roma de Villiers} and Annie Bodenstein and Gretha {van den Berg} and Marietjie Venter and Tulio {de Oliviera} and Veronica Ueckermann and Theresa M. Rossouw and Michael T. Boswell and Penny L. Moore,2022
