Title,Autor,Year
Computational Thinking and Academic Achievement: The Mediator Roles of Problem-solving Ability and Learning Anxiety,"Zhu, Zhifang and Zhang, Yi and Zhu, Wanze and Ma, Jingsi",2023
"Build Bridges between Conversation, Story, Visual Programming, and Text-based Programming in K-8 Education","Yang, Yueming and Augustine, Chase and Werts, Christopher and Wang, Yongzhe and Sherwin, Jordan",2023
Developing rural Chinese children’s computational thinking through ­game-based learning and parental involvement,"Zhang, Xiangling and Tlili, Ahmed and Guo, Junhong and Griffiths, David and Huang, Ronghuai and Looi, Chee-Kit and Burgos, Daniel",2023
Students' computational thinking skills in solving PISA-like problems on space and shape content,"Suntaryati, Fenni and Sari, Christina Kartika and Yuliana, Irma",2023
Examining middle school students’ attitudes toward computing after participating in a physical computing unit,"Love, Tyler S.",2023
Researcher-Teacher Co-Design in a Mixed-Reality Science and Computational Thinking Curriculum,"Lee, Sarah J. and Choussat, Felix and Anton, Gabriella and Enyedy, Noel",2023
"Using Argument to Reason About
Science Practice","William Sandoval, Jon Kovach, Leticia Perez, Lynn Kim-John and Jarod Kawasaki",2023
Using data-informed learning design to support teacher to understand students’ learning sentiment via journal entries,"Chih-Hsiung Tu, Patricia Peterson, Cherng-Jyh Yen, Hoda Harati, Catharyn Shelton and Laura Sujo-Montes",2023
Remote experiments for STEM education and engagement in rural schools: The case of project R3,Diego Casado-Mansilla and Javier García-Zubia and Jordi Cuadros and Vanessa Serrano and Daniela Fadda and y Veronica Canivell,2023
Developing computational fluency via multimedia stories,"Bottino, Rosa and Chioccariello, Augusto and Freina, Laura",2023
Robotics for Young People in AZORESminiBOT,"Santos, Ana Isabel and Pereira, Dora and Botelho, Nanci and Medeiros, Paulo and Cascalho, José Manuel",2023
Computational thinking in early childhood education: Reviewing the literature and redeveloping the three-dimensional framework,Yue Zeng and Weipeng Yang and Alfredo Bautista,2023
Components of computational thinking in citizen science games and its contribution to reasoning for complexity through digital game-based learning: A framework proposal,"Alfaro-Ponce, Berenice and Patiño, Azeneth and Sanabria-Z, Jorge",2023
Scaffolding design to increase reading comprehension for learners of English through online strategy training,Gamze Uçak and Günizi Kartal,2023
Effects of a Two-Tier Test Strategy on Students’ Digital Game-Based Learning Performances and Flow Experience in Environmental Education,Xiao-Ming Wang and Shi-Man Wang and Jia-Ni Wang and Gwo-Jen Hwang and Su Xu,2023
Teaching Teachers: Learning to Teach with Science Representations,"Meredith Park Rogers, Cindy Hmelo-Silver, Celeste Nicholas, Dionne Cross Francis and Joshua Danish",2023
COVID-19 and management education: From pandemic to endemic,Ritika Mahajan and Weng Marc Lim and Satish Kumar and Monica Sareen,2023
Design of Data Persistence for Network Resources Recommendation System Based on Hibernate Architecture,"Peng, Xia and Li, Jun and Ren, Yongchang",2023
Comparing the integration of programming and computational thinking into Danish and Swedish elementary mathematics curriculum resources,"Elicer, Raimundo and Tamborg, Andreas Lindenskov and Bråting, Kajsa and Kilhamn, Cecilia",2023
Developing and Testing a Design-Based Learning Approach to Enhance Elementary Students’ Self-Perceived Computational Thinking,"Xing Li, Kui Xie, Vanessa Vongkulluksn, David Stein and Yi Zhang",2023
Space & Robots in Teacher Education,"Weizman, Ayelet and Sherman, Einat",2023
Introduction,"Fricker, Pia and Kotnik, Toni",2023
Work-in-Progress: The Impact of Computational Thinking on Introducing Programming: Quasi-experiment and Student Perception,"Ayub, Mewati and Karnalim, Oscar and Wijanto, Maresha Caroline and Tan, Robby and Risal and Nathasya, Rossevine Artha",2023
Implications of the Fourth Industrial Revolution in the vortex of higher education in South Africa,Narend Baijnath and Shireen Motala and Kirti Menon,2023
Digital Game Approaches for Cultivating Computational Thinking Skills in College Students †,"Chen, Li-Xian and Su, Shih-Wen and Liao, Chia-Hung and Hsiao, Mei-Jin and Yuan, Shyan-Ming",2023
A Study on Computational Thinking for Major of Computer Science,"Woo, Hyo-joo and Yang, Yeong-wook and Jo, Jaechoon",2023
The Effect of Block Based Coding Education on the Students' Attitudes about the Secondary School Students' Computational Learning Skills and Coding Learning: Blocky Sample,"Totan, Havva Nur and Korucu, Agâh Tuğrul",2023
DESIGNING OPPORTUNITIES FOR MATHEMATICAL LEARNING AND COMPUTATIONAL THINKING THROUGH FAMILY STORIES,"King, Shande and Hodge, Lynn and Yoon, Elizabeth and Layton, Rebecca and Kim, Nick",2023
Redefining the creative digital project for 8th grade in Estonian schools,"Lust, Maia and Laanpere, Mart",2023
Enhancing Computational Thinking Based on Virtual Robot of Artificial Intelligence Modeling in the English Language Classroom,"Muthmainnah and Obaid, Ahmad J. and Al Yakin, Ahmad and Brayyich, Mohammed",2023
An examination of middle school student learner characteristics as related to the reuse and remixing of code in two different computer science learning contexts,"Tuba Ketenci, Brendan Calandra, Jonathan Cohen, Maggie Renken and Nurjamal Chonoeva",2023
Computational Thinking to Learn Environmental Sustainability: A Learning Progression,"Christensen, Dana",2023
Effects of Trainer Continuity and Experience on Neurofeedback Treatment of ADHD in Children,Shelby Cash and Carson Rogge and Constance Schrader and Roger deBeus and Cynthia Kerson and Lawrence Eugene Arnold,2023
Transdisciplinary Team Science: Transcending Disciplines to Understand Artificial Social Intelligence in Human-Agent Teaming,Stephen M. Fiore and Matthew Johnson and Paul Robertson and Pablo Diego-Rosell and Adam Fouse,2023
"Relations between preservice teachers’ self-efficacy, computational thinking skills and metacognitive self-regulation","Şen, Şenol",2023
Introducing schoolchildren to computational thinking using smartphone apps: A way to encourage enrollment in engineering education,"Yadav, Savita and Chakraborty, Pinaki",2023
Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,"Lai, Ying-Hsun",2023
Systematic review of Erasmus+ projects labelled as good practice and related to e-learning and ICT: Some case studies,María Goretti {Alonso de Castro} and Francisco José García-Peñalvo,2023
Collaborative knowledge construction during computational lab activities in Financial Mathematics,"Barana, Alice and Marchisio, Marina and Perrotta, Adamaria and Sacchet, Matteo",2023
"Visions of three-dimensional or virtual workspaces, metaverses, and education. Virtual reality and learning. Presentation of the special issue and conclusions; [Visiones de espacios de trabajo tridimensionales o virtuales, metaversos, y educación. Realidad virtual y aprendizaje. Presentación del número especial y conclusiones]","Lévy, Pierre and Zapata-Ros, Miguel",2023
A systematic review of the use of simulation games in K-12 education,"Samah H. Almaki, Mnyero A. Gunda, Khairuddin Idris, Abdul Talib M. Hashim and Siti Rahaimah Ali",2023
Computational Modeling With Multilingual Learners,"Alison Haas, Scott E. Grapin, Lorena Llosa and Okhee Lee",2023
"Democratizing the Designer’s Toolbox Adopting Free, Open-Source, and Platform-Agnostic Tools into Computational Design Teaching","Akbar, Zuardin and Ron, Gili and Wortmann, Thomas",2023
Programming environments for the development of computational thinking in preschool education: A systematic literature review,"Louka, Konstantina and Papadakis, Stamatios",2023
Educational Robotics and Computational Thinking: Framing Essential Knowledge and Skills for Pedagogical Practices,"Havenga, Marietjie and van Zyl, Sukie",2023
"System dynamics characterisation and synthesis of floating photovoltaics in terms of energy, environmental and economic parameters with WELF nexus sustainability features",F.C. Prinsloo and Peter Schmitz and Andrea Lombard,2023
Redefining the creative digital project for 8th grade in Estonian schools,Maia Lust and Mart Laanpere,2023
Teachers taking it online: Measuring teachers’ self-efficacy to teach online after completing a training program on distance education,"Kevin J. Graziano, Shartriya Collier and Danette Barber",2023
Using Multiple Models to Learn About COVID-19,"Jamie Elsner, Troy Sadler, Eric Kirk, Rebecca Rawson, Patricia Friedrichsen and Li Ke",2023
Fostering Interdisciplinary Learning for Elementary Students Through Developing Interactive Digital Stories,"Gupta, Anisha and Smith, Andy and Vandenberg, Jessica and ElSayed, Rasha and Fox, Kimkinyona and Minogue, James and Hubbard Cheuoua, Aleata and Oliver, Kevin and Ringstaff, Cathy and Mott, Bradford",2023
A Complementary View to Computational Thinking and Its Interplay with Systems Thinking,"Hamidi, Ali and Mirijamdotter, Anita and Milrad, Marcelo",2023
Using motion infographics to teach computer programming concepts,"Syropoulos, Apostolos",2023
Developing pre-service teachers’ adaptive expertise through STEM-CT integration in professional development and residency placements,"Moran, Renee M. R. and Robertson, Laura and Tai, Chihche and Ward, Natalia A. and Price, Jamie",2023
Developing a C-UMC Model for SW Education Program Using Metaverse,"Moon, JunSeong and Kim, YeHyun and Kim, Seong Baeg",2023
Interactivity and materiality matter in creativity: educational robotics for the assessment of divergent thinking,"Anaïs Leroy, Margarida Romero and Laura Cassone",2023
Teaching coding in K-12 schools: Research and application,"Keane, Therese and Fluck, Andrew E.",2023
Indonesian Bebras Challenge 2021 Exploratory Data Analysis,"Natali, Vania and Natalia and Nugraheni, Cecilia Esti",2023
What is the purpose of education? A context for early childhood education,Jane Murray,2023
Biological evolution learning and computational thinking: Enhancing understanding through integration of disciplinary core knowledge and scientific practice,"Christensen, Dana and Lombardi, Doug",2023
Investigating Perceptions of Relevance Towards Computation in an Introductory Physics for Life Science Course,"Watkins, Jacob and Ivanov, Nikolay and Hinko, Katie and Mohan, Kirtimaan",2023
Towards a learning progression of sequencing and algorithm design for five- and six-years-old children engaging with an educational robot,"Camilo Vieira, J. Chiu and B. Velasquez",2023
Peer Assessment for Engineering Design Education: An Exploratory Study,"Lee, Hyunkyung and Jung, Daeun and Kim, Hyungjin",2023
Computational Thinking as a Didactic Strategy for the Development of Mathematical Competencies in Problem-Solving,"Peñaloza-Ochoa, Sonia and Ortega-Chasi, Patricia",2023
Algorithm Simulator,"Suvarna, Aniket and Shah, Jash and Shettigar, Shubham and Soni, Viral and Mathur, Amrita",2023
Project-first approach to programming in K–12: Tracking the development of novice programmers in technology-deprived environments,"Ezeamuzie, Ndudi O.",2023
Editorial: Looking ahead: computational thinking in K12 education,"Mäkitalo, Kati and Laru, Jari and Dagienë, Valentina",2023
The Art of Computational Thinking Through Visual Programming: A Literature Review,"Maharani, Yustika I. and Budiyanto, Cucuk W. and Yuana, Rosihan A.",2023
"Designing a Culturally Responsive, Equitable and Inclusive K-12 Curriculum on Computational Thinking and Problem-Solving skills","Manogaran, Elavarasi and Dar, Shoaib",2023
Analysis of Scratch Software in Scientific Production for 20 Years: Programming in Education to Develop Computational Thinking and STEAM Disciplines,"Dúo-Terrón, Pablo",2023
Pre-testing erroneous text-based documents: Logging end-user activities,"Nagy, Keve and Csernoch, Mária",2023
